cod_ies;cod_municipio;nome_ies;sigla_ies;municipio;regiao;estado;sigla_estado;organizacao;rede;administracao;endereco;numero_endereco;complemento_endereco;bairro;cep;telefones;emails;site;latitude;longitude;local_coordenada
3363;1709302;Faculdade Guaraí;FAG;Guaraí;Norte;Tocantins;TO;Faculdade;Privada;Privada;Avenida Jk;2541;;Setor Universitário;77700000;(63)3464-1289;julianaruggiero@hotmail.com;www.faculdadeguarai.edu.br;-8.84000778198242;-48.5057945251465;INSTITUICAO
3365;2918407;Faculdade São Francisco De Juazeiro;FASJ;Juazeiro;Nordeste;Bahia;BA;Faculdade;Privada;Privada;Rua Paraíso;800;;Santo Antônio;48903050;(74)3611-7672;marden@fasb.edu.br,diana@fasj.edu.br;www.fasj.edu.br;-9.41100120544434;-40.5123481750488;INSTITUICAO
3367;3145604;Instituto Superior De Educação De Oliveira;ISEOL;Oliveira;Sudeste;Minas Gerais;MG;Faculdade;Privada;Privada;Rua Benjamim Guimarães;27;;Centro;35540000;(37)3331-4075;feolfeol@yahoo.com.br;www.feol.com.br;-20.6959819793701;-44.8311767578125;INSTITUICAO
3368;3170701;Centro Universitário Do Sul De Minas;UNIS-MG;Varginha;Sudeste;Minas Gerais;MG;Centro Universitário;Privada;Privada;Avenida Coronel José Alves;256;;Vila Pinto;37010540;(35)3219-5000;reitor@unis.edu.br,marcia@unis.edu.br,alne@unis.edu.br,p.institucional@unis.edu.br;;-21.5738162994385;-45.4780197143555;INSTITUICAO
3371;3148004;Centro Universitário De Patos De Minas;UNIPAM;Patos De Minas;Sudeste;Minas Gerais;MG;Centro Universitário;Privada;Privada;Rua Major Gote;808;;Caiçaras;38702054;(34)3823-0300;assessoria.educacional@unipam.edu.br;www.unipam.edu.br;-18.5746726989746;-46.5137329101562;INSTITUICAO
3372;3138203;Centro Universitário De Lavras;UNILAVRAS;Lavras;Sudeste;Minas Gerais;MG;Centro Universitário;Privada;Privada;Rua Padre José Poggel;506;;Centenário;37200000;(35)3694-8136,(35)3694-8134;reitoria@unilavras.edu.br,christiane@unilavras.edu.br,proen@unilavras.edu.br;www.unilavras.edu.br;-21.2462158203125;-44.9943695068359;INSTITUICAO
3375;2112209;Instituto De Ensino Superior Múltiplo;IESM;Timon;Nordeste;Maranhão;MA;Faculdade;Privada;Privada;Avenida Boa Vista;700;;Parque São Francisco;65434760;(99)3212-2185;iesm-faculdade@uol.com.br;www.institutoiesm.com.br;-5.08519268035889;-42.8357048034668;INSTITUICAO
3376;2606804;Faculdade De Teologia Integrada;FATIN;Igarassu;Nordeste;Pernambuco;PE;Faculdade;Privada;Privada;Br 101 Km 42,5;S/N;;Igarassu;53640900;(81)8791-8647,(81)3543-3259;faculdadefatin@hotmail.com;www.fatin.com.br;-7.84019136428833;-34.9121780395508;INSTITUICAO
3377;2927408;Faculdade Montessoriano De Salvador;FAMA;Salvador;Nordeste;Bahia;BA;Faculdade;Privada;Privada;Rua Abelardo Andrade De Carvalho;5;Prédio;Boca Do Rio;41706110;(71)3371-5643;fama@montessoriano.com.br;www.montessoriano.com.br;-12.9780559539795;-38.4264335632324;INSTITUICAO
3388;2307304;Faculdade Paraíso Do Ceará;FAP;Juazeiro Do Norte;Nordeste;Ceará;CE;Faculdade;Privada;Privada;Rua São Benedito;344;;São Miguel;63020080;(88)3512-3299;fap@fapce.com.br,joaoluisadv@yahoo.com.br,cariscallou@yahoo.com.br;www.fapce.com.br;-7.20621681213379;-39.3111991882324;INSTITUICAO
3389;5201108;Faculdade Raízes;SER;Anápolis;Centro Oeste;Goiás;GO;Faculdade;Privada;Privada;Rua Felipe Dos Santos;20;;Jardim Eldorado;75105010;(62)3099-5094;jesse@unievangelica.edu.br,helia@unievangelica.edu.br;www.faculdaderaizes.com.br;-16.3247833251953;-48.9603538513184;INSTITUICAO
3393;4106407;Faculdade De Ensino Superior Dom Bosco;FACDOMBOSCO;Cornélio Procópio;Sul;Paraná;PR;Faculdade;Privada;Privada;Avenida Xv De Novembro;57;;Centro;86300000;(43)3523-2494,(43)3523-6872;faculdadedombosco@bol.com.br;www.facdombosco.edu.br;-23.1770572662354;-50.6468467712402;INSTITUICAO
3396;5300108;Faculdade Ls;FACELS;Brasília;Centro Oeste;Distrito Federal;DF;Faculdade;Privada;Privada;"Setor ""D"" Sul, Área De Comércio";Lote 05;Região Administrativ;Taguatinga Sul;72120190;(61)3352-2294;mada@ls.edu.br;www.ls.edu.br;-15.8405933380127;-48.0472030639648;INSTITUICAO
3397;1302603;Faculdade Boas Novas De Ciências Teológicas, Sociais E Biotecnológicas;FBNCTSB;Manaus;Norte;Amazonas;AM;Faculdade;Privada;Privada;Avenida General Rodrigo Octávio Jordão Ramos;1655;Centro De Convenções;Japiim;69077000;(92)3237-2214;mariajose@faculdadeboasnovas.edu.br;www.faculdadeboasnovas.edu.br;-3.10264277458191;-59.9827995300293;INSTITUICAO
3400;3537305;Faculdade De Saúde De São Paulo;FASSP;Penápolis;Sudeste;São Paulo;SP;Faculdade;Privada;Privada;Avenida Antonio Veronese;850;;Jardim Brasília;16300000;(18)3653-6100;fassp@fassp.edu.br,contato.alber@hotmail.com;www.fassp.edu.br;-21.4145889282227;-50.0957679748535;INSTITUICAO
3411;3525003;Faculdade De Jandira;;Jandira;Sudeste;São Paulo;SP;Faculdade;Privada;Privada;Via De Acesso João De Goes;2335;Bloco A;Jardim Alvorada;6612000;(11)4081-8400;mauro@faceq.edu.br;www.faceq.edu.br;-23.5293655395508;-46.9018707275391;INSTITUICAO
3427;2803500;Faculdade Dom Pedro II De Sergipe;DP II Sergipe;Lagarto;Nordeste;Sergipe;SE;Faculdade;Privada;Privada;Praça Nossa Senhora Aparecida;40;;Cidade Nova;49400000;(79)3631-9210,(79)3631-9212,(79)3631-9216;p.institucional@fjav.com.br;www.fjav.com.br;-10.9011058807373;-37.6845283508301;INSTITUICAO
3428;3541000;Faculdade Alfa América;;Praia Grande;Sudeste;São Paulo;SP;Faculdade;Privada;Privada;Rua Bartolomeu Dias;205;;Vila Oceânica III;11702620;(13)3481-4510,(13)3481-5319;joaohilton@uol.com.br,emanuelcardososilva@yahoo.com.br,professoremanuel@uol.com.br;www.faculdadealfa.edu.br;-24.0150699615479;-46.4496116638184;INSTITUICAO
3430;3170206;Faculdade Uberlandense De Núcleos Integrados De Ensino, Serviço Social E Aprendizagem;FAESSA;Uberlândia;Sudeste;Minas Gerais;MG;Faculdade;Privada;Privada;Rua Bocaiúva;82;;Morada Da Colina;38411126;(34)3254-1213;supervisaoacademica@uniessa.com.br;www.uniessa.com.br;-18.9386615753174;-48.2803382873535;INSTITUICAO
3431;2403103;Faculdade Do Seridó;FAS;Currais Novos;Nordeste;Rio Grande Do Norte;RN;Faculdade;Privada;Privada;Rua Prefeito Alcindo Gomes;679;;Manoel Salustino;59380000;(84)3412-3377;faculdadedoserido@yahoo.com.br;www.faculdadedoserido.com.br;-6.26361894607544;-36.5216827392578;INSTITUICAO
3432;3518800;Faculdades Integradas De Ciências Humanas, Saúde E Educação De Guarulhos;FG;Guarulhos;Sudeste;São Paulo;SP;Faculdade;Privada;Privada;Rua Barão De Mauá;95;;Centro;7012040;(11)2409-3533;documenta@fg.edu.br,secre-diretoria@fg.edu.br;www.faculdadesguarulhos.com.br,www.fg.edu.br;-23.4719867706299;-46.5284309387207;INSTITUICAO
3434;3143302;Faculdade De Saúde Ibituruna;FASI;Montes Claros;Sudeste;Minas Gerais;MG;Faculdade;Privada;Privada;Avenida Nice;99;;Ibituruna;39400089;(38)3690-6600;michellesoebras@yahoo.com.br,tania.raquel.muniz@hotmail.com;www.fasi.edu.br;-16.7229480743408;-43.8808631896973;INSTITUICAO
3436;3503208;Faculdade De Araraquara;FARA;Araraquara;Sudeste;São Paulo;SP;Faculdade;Privada;Privada;Rua Miguel Cortez;50;Tropical Shopping;Vila Melhado;14807066;(16)3332-4093;flavia.benatti@uniesp.edu.br;www.uniesp.edu.br/araraquara;-21.7882995605469;-48.2074356079102;INSTITUICAO
3437;4202008;Faculdade Sociesc De Balneário Camboriú;;Balneário Camboriú;Sul;Santa Catarina;SC;Faculdade;Privada;Privada;Avenida Santa Catarina;151;;Bairro Dos Estados;88339005;(47)3263-6500;flc@sociesc.org.br;www.sociesc.org.br/pt/flc/;-26.9937076568604;-48.6465644836426;INSTITUICAO
3443;4303103;Faculdade Inedi;CESUCA;Cachoeirinha;Sul;Rio Grande Do Sul;RS;Faculdade;Privada;Privada;Rua Silvério Manoel Da Silva;160;;Colinas;94940243;(51)3396-1000;leticia.martins@cesuca.edu.br;www.cesuca.com.br;-29.9354114532471;-51.0818824768066;INSTITUICAO
3448;3143302;Instituto Superior De Educação Ibituruna;ISEIB;Montes Claros;Sudeste;Minas Gerais;MG;Faculdade;Privada;Privada;Rua Lírio Brant;511;;Melo;39401063;(38)3222-9444;antonia@iseib.edu.br,direcaogeral@iseib.edu.br;www.iseib.com.br;-16.7264747619629;-43.8768577575684;INSTITUICAO
3456;3509502;Faculdade Politécnica De Campinas;POLICAMP;Campinas;Sudeste;São Paulo;SP;Faculdade;Privada;Privada;Rua Luiz Otávio;1281;;Fazenda Santa Cândida;13087570;(19)3756-2300;diretorgeral@policamp.edu.br;www.policamp.edu.br;-22.8519058227539;-47.0435028076172;INSTITUICAO
3488;3118304;Centro De Ensino Superior De Conselheiro Lafaiete;CES-CL;Conselheiro Lafaiete;Sudeste;Minas Gerais;MG;Faculdade;Privada;Privada;Rua Lopes Franco;1001;;Carijós;36400000;;ces@ces-cl.edu.br;www.ces-cl.edu.br;-20.6742115020752;-43.7943496704102;INSTITUICAO
3495;4212908;Faculdade Pinhalzinho;HORUS;Pinhalzinho;Sul;Santa Catarina;SC;Faculdade;Privada;Privada;Rua Aracaju;225;;Centro;89870000;(49)3366-1890;secretaria@horus.edu.br;www.horus.edu.br;-26.8491649627686;-52.9874992370605;INSTITUICAO
3509;4106902;Faculdade Vicentina - Favi;FAVI;Curitiba;Sul;Paraná;PR;Faculdade;Privada;Privada;Rua Jaime Reis;531;;Alto São Francisco;80510020;(41)3222-7716;andremar@mps.com.br;www.favic.com.br;-25.4252796173096;-49.2786254882812;INSTITUICAO
3513;3541505;Faculdade De Presidente Venceslau;FAPREV;Presidente Venceslau;Sudeste;São Paulo;SP;Faculdade;Privada;Privada;Rua Piracicaba;47;;Jardim Coroados;19400000;(18)3272-9440;thays.ricci@uniesp.edu.br,ckto@terra.com.br;www.uniesp.edu.br;-21.8773536682129;-51.8540382385254;INSTITUICAO
3514;3101508;Faculdade De Ciências Gerenciais Alves Fortes;FACE - ALFOR;Além Paraíba;Sudeste;Minas Gerais;MG;Faculdade;Privada;Privada;Br 116 - Km 820;305;Campus Área Industri;São Luiz;36660000;(32)3462-2149;fundacaoap@ig.com.br;;-21.8551731109619;-42.6614189147949;INSTITUICAO
3515;2616407;Faculdades Integradas Da Vitória De Santo Antão;FAINTVISA;Vitória De Santo Antão;Nordeste;Pernambuco;PE;Faculdade;Privada;Privada;Loteamento São Vicente Ferrer;71;;Caja;55600000;(81)3523-1020;faintvisa@faintvisa.com.br;www.faintvisa.com.br;-8.12320137023926;-35.2972259521484;INSTITUICAO
3516;3101508;Faculdade De Ciências Da Saúde Archimedes Theodoro;FAC - SAUDE ARTHE;Além Paraíba;Sudeste;Minas Gerais;MG;Faculdade;Pública;Municipal;Praça Laroca;29;;Vila  Laroca;36660000;(32)3462-2999;fundacaoap@ig.com.br;www.feap.edu.br;-21.8785228729248;-42.6945495605469;INSTITUICAO
3518;4208906;Faculdade Jangada;FJ;Jaraguá Do Sul;Sul;Santa Catarina;SC;Faculdade;Privada;Privada;Rua Presidente Epitácio Pessoa;676;;Centro;89251100;(47)3371-0202;academica@faculdadejangada.com.br;www.faculdadejangada.com.br;-26.4765777587891;-49.0865592956543;INSTITUICAO
3522;3152501;Faculdade Católica De Pouso Alegre;FACAPA;Pouso Alegre;Sudeste;Minas Gerais;MG;Faculdade;Privada;Privada;Avenida Monsenhor Mauro Tommasini;75;;São Carlos;37550000;(35)3421-1820;secretaria@facapa.edu.br;www.facapa.edu.br;-22.2568912506104;-45.9289131164551;INSTITUICAO
3523;4314902;Faculdade De Direito Da Fundação Escola Superior Do Ministério Público;;Porto Alegre;Sul;Rio Grande Do Sul;RS;Faculdade;Privada;Privada;Rua Coronel Genuíno;421;6º Andar;Centro;90010350;(51)3027-6550;academico@fmp.com.br;www.fmp.com.br;-30.0371246337891;-51.228572845459;INSTITUICAO
3525;3304557;Faculdade Evangélica De Tecnologia, Ciências E Biotecnologia Da Cgadb;FAECAD;Rio De Janeiro;Sudeste;Rio De Janeiro;RJ;Faculdade;Privada;Privada;Avenida Vicente De Carvalho;1083;;Vicente De Carvalho;21210002;(21)3015-1000;coord.adm@faecad.com.br;www.faecad.com.br;-22.8486194610596;-43.3069725036621;INSTITUICAO
3529;3529005;Centro Universitário Eurípedes De Marília;UNIVEM;Marília;Sudeste;São Paulo;SP;Centro Universitário;Privada;Privada;Avenida Higyno Muzzy Filho;529;;Campus Universitário;17525901;(14)2105-0833;fundacao@univem.edu.br;www.univem.edu.br;-22.2320327758789;-49.9678421020508;INSTITUICAO
3533;3549805;Faculdade Ceres;FACERES;São José Do Rio Preto;Sudeste;São Paulo;SP;Faculdade;Privada;Privada;Avenida Anísio Haddad;6751;;Jardim Morumbi;15093000;(17)3201-8200;faceres@faceres.com.br;www.faceres.com.br;-20.8384132385254;-49.4004898071289;INSTITUICAO
3536;4106902;Faculdade De Teologia Evangélica Em Curitiba - Fatev;FATEV;Curitiba;Sul;Paraná;PR;Faculdade;Privada;Privada;Rua Francisco Caron;630;;Pilarzinho;82120200;(41)3302-5133;fatev@me.org.br,contato@pomini.org,suporte@pomini.org;www.me.org.br/fatev;-25.3931751251221;-49.2784423828125;INSTITUICAO
3541;4320909;Faculdade De Tapejara;FAT;Tapejara;Sul;Rio Grande Do Sul;RS;Faculdade;Privada;Privada;Rua Júlio De Castilhos;1124;Prédio;Centro;99950000;(54)3344-1153;direcao@iabrb.com.br;;-28.0690288543701;-52.0116119384766;INSTITUICAO
3543;4313409;Faculdade Novo Hamburgo;FACULDADE IENH;Novo Hamburgo;Sul;Rio Grande Do Sul;RS;Faculdade;Privada;Privada;Rua Frederico Mentz;526;Prédio;Hamburgo Velho;93525360;(51)3594-3022;faculdade@ienh.com.br;www.ienh.com.br;-29.674488067627;-51.1004829406738;INSTITUICAO
3573;5300108;Faculdade Teológica Batista De Brasília;FTBB;Brasília;Centro Oeste;Distrito Federal;DF;Faculdade;Privada;Privada;Sgan 611 Módulo B;S/N;Região Administrativ;Asa Norte;70860110;(61)3272-1136;ftbb@ftbb.com.br;www.ftbb.com.br;-15.752329826355;-47.8797302246094;INSTITUICAO
3584;2612505;Instituto Superior De Educação Santa Cruz;ISED;Santa Cruz Do Capibaribe;Nordeste;Pernambuco;PE;Faculdade;Privada;Privada;Rua Júlia Aragão;307;;Centro;55190000;(81)3731-4364;cesac.facruz@ig.com.br;www.cesac.edu.br;-7.94599151611328;-36.209400177002;INSTITUICAO
3585;2612505;Faculdade Santa Cruz;FACRUZ;Santa Cruz Do Capibaribe;Nordeste;Pernambuco;PE;Faculdade;Privada;Privada;Rua Júlia Aragão;307;;Centro;55190000;(81)3731-4364;cesac.facruz@ig.com.br;www.facruz.edu.br;-7.94952535629272;-36.2085800170898;INSTITUICAO
3587;1200401;Faculdade Diocesana São José;FADISI;Rio Branco;Norte;Acre;AC;Faculdade;Privada;Privada;Estrada Do São Francisco;1576;;Vitória;69909021;(68)9238-9961;fadisi.acre@hotmail.com;www.fadisiacre.com;-9.94027900695801;-67.7953796386719;INSTITUICAO
3588;2927408;Faculdade Dom Pedro II;FDPII;Salvador;Nordeste;Bahia;BA;Faculdade;Privada;Privada;Avenida Estados Unidos;18;Edf. Wildberger, 1º;Comércio;40010020;(71)3243-7272;nelson.pdn@gmail.com,ckto@terra.com.br,alaide@fozdobrasil.com,valmir@dompedrosegundo.edu.br;;-12.9702310562134;-38.5124244689941;INSTITUICAO
3590;2507507;Faculdade De Enfermagem São Vicente De Paula;FESVIP;João Pessoa;Nordeste;Paraíba;PB;Faculdade;Privada;Privada;Avenida Rio Grande Do Sul;1169;;Estados;58030020;(83)3225-8449;fesvip@fesvip.com.br;www.fesvip.com.br;-7.11999368667603;-34.8641166687012;INSTITUICAO
3602;4106902;Centro Universitário Autônomo Do Brasil;UNIBRASIL;Curitiba;Sul;Paraná;PR;Centro Universitário;Privada;Privada;Rua Konrad Adenauer;442;;Tarumã;82820540;(41)3361-4200;lima@unibrasil.com.br;www.unibrasil.com.br;-25.4247798919678;-49.2118072509766;INSTITUICAO
3603;3518800;Faculdade Anhanguera De Guarulhos;;Guarulhos;Sudeste;São Paulo;SP;Faculdade;Privada;Privada;Rua Do Rosário;300;;Macedo;7111080;(11)2107-1900;adriana.espindola@aesapar.com,daex.aesa@aesapar.com,mantenedora@aesapar.com;;-23.4676818847656;-46.5200843811035;INSTITUICAO
3607;5208707;Escola Superior Associada De Goiânia;ESUP;Goiânia;Centro Oeste;Goiás;GO;Faculdade;Privada;Privada;Avenida Antonio Fidélis;515;;Parque Amazônia;74840090;(62)3931-4400;ariqueiroz@esup.edu.br;www.esup.edu.br;-16.7368087768555;-49.2820777893066;INSTITUICAO
3609;2919207;Faculdades Integradas Ipitanga;FACIIP;Lauro De Freitas;Nordeste;Bahia;BA;Faculdade;Privada;Privada;Avenida Luiz Tarquínio;S/N;Qd A, Lot. 06 E 07;Pitangueiras;42700000;(71)2202-3600;assessoria@unibahia.edu.br;www.unibahia.br;-12.8871059417725;-38.3115158081055;INSTITUICAO
3610;5300108;Faculdade Icesp De Brasília;;Brasília;Centro Oeste;Distrito Federal;DF;Faculdade;Privada;Privada;Qe 11 Área Especial C/D;S/N;Região Administrativ;Guará I;71020621;(61)3035-9500;unicesp@unicesp.edu.br;www.unicesp.edu.br;-15.8536815643311;-48.0326995849609;INSTITUICAO
3612;3556206;Faculdade Anhanguera De Valinhos;;Valinhos;Sudeste;São Paulo;SP;Faculdade;Privada;Privada;Avenida Invernada;595;;Vera Cruz;13271450;(19)3869-4900;daex.aesa@aesapar.com,mantenedora@aesapar.com;www.unianhanguera.edu.br;-22.9637889862061;-47.0015563964844;INSTITUICAO
3613;5208004;Faculdades Integradas Iesgo;IESGO;Formosa;Centro Oeste;Goiás;GO;Faculdade;Privada;Privada;Avenida Brasília;2001;;Formosinha;73813010;(61)3642-1900;iesgo@iesgo.edu.br;www.iesgo.edu.br;-15.5546598434448;-47.320873260498;INSTITUICAO
3614;3304557;Escola De Ciências Sociais;;Rio De Janeiro;Sudeste;Rio De Janeiro;RJ;Faculdade;Privada;Privada;Praia De Botafogo;190;;Botafogo;22250900;(21)2551-0597,(21)3799-5700,(21)3799-5545;carlos.sarmento@fgv.br;www.fgv.br/cpdoc;-22.9413738250732;-43.1802062988281;INSTITUICAO
3615;2611606;Faculdade Pernambucana De Saúde;FPS;Recife;Nordeste;Pernambuco;PE;Faculdade;Privada;Privada;Avenida Jean Emile Favre;422;;Imbiribeira;51200060;(81)3035-7777;salvi.angela@fps.edu.br;www.fps.edu.br;-8.12775325775146;-34.9150619506836;INSTITUICAO
3617;2601607;Faculdade De Ciências Humanas E Exatas Do Sertão Do São Francisco;FACESF;Belém De São Francisco;Nordeste;Pernambuco;PE;Faculdade;Privada;Privada;Rua Coronel Trapiá;202;;Centro;56440000;(87)3876-1460;facesf@hotmail.com;www.facesf.com.br;-8.75616836547852;-38.9672317504883;INSTITUICAO
3618;3513009;Faculdade Mario Schenberg;FMS;Cotia;Sudeste;São Paulo;SP;Faculdade;Privada;Privada;Estrada Municipal Do Espigão;1413;;Granja Viana;6710500;(11)4613-6200,(11)9159-5962;gislaine.souza@marioschenberg.com.br,cidinhacdp@uol.com.br;www.fms.edu.br;-23.6000080108643;-46.8210639953613;INSTITUICAO
3625;2400208;Faculdade Do Complexo Educacional Santo André;FACESA;Açu;Nordeste;Rio Grande Do Norte;RN;Faculdade;Privada;Privada;Praça Augusto Severo;200;;Centro;59650000;(84)3331-2815;faculdadecatolicansv@gmail.com;www.fcproneves.edu.br/assu;-5.57446098327637;-36.915340423584;INSTITUICAO
3631;2611606;Faculdade Damas Da Instrução Cristã;FADIC;Recife;Nordeste;Pernambuco;PE;Faculdade;Privada;Privada;Avenida Rui Barbosa;1426;;Bairro Das Graças;52050000;(81)3426-5026;dicmav@hotmail.com;www.faculdadedamas.edu.br;-8.03931522369385;-34.9024353027344;INSTITUICAO
3641;3505500;Centro Universitário Da Fundação Educacional De Barretos;UNIFEB;Barretos;Sudeste;São Paulo;SP;Centro Universitário;Privada;Privada;Avenida Professor Roberto Frade Monte;389;;Aeroporto;14783226;(17)3321-6411;reitoria@feb.br;www.unifeb.edu.br;-20.5746784210205;-48.5626487731934;INSTITUICAO
3644;2402006;Faculdade Católica Santa Teresinha;FCST;Caicó;Nordeste;Rio Grande Do Norte;RN;Faculdade;Privada;Privada;Rua Visitador Fernandes;78;( Educandário Santa;Centro;59300000;(84)3417-2316;diracad.st@fcproneves.edu.br;www.fcproneves.edu.br;-6.45884132385254;-37.0914764404297;INSTITUICAO
3648;5103403;Instituto De Ensino Superior De Cuiabá;;Cuiabá;Centro Oeste;Mato Grosso;MT;Faculdade;Privada;Privada;Rua I, Quadra 04;107;;Jardim Alencastro;78085008;(65)3661-2013;daex.aesa@aesapar.com,mantenedora@aesapar.com;www.unianhanguera.edu.br;-15.5757665634155;-56.0972137451172;INSTITUICAO
3649;4115200;Faculdade Cidade Verde;FCV;Maringá;Sul;Paraná;PR;Faculdade;Privada;Privada;Avenida Advogado Horácio Raccanello Filho;5950;Sobreloja;Zona 07;87020035;(44)3028-4416;fcv@fcv.edu.br,vicentini@fcv.edu.br,barbieri@fcv.edu.br;www.fcv.edu.br;-23.4179515838623;-51.9391174316406;INSTITUICAO
3657;3143302;Faculdade De Computação De Montes Claros;FACOMP;Montes Claros;Sudeste;Minas Gerais;MG;Faculdade;Privada;Privada;Rua Odilon Macaúbas;220;Lotes 04 E 06 - Quad;Centro;39400091;(38)3221-2319;luizcps@hotmail.com;www.facomp.edu.br;-16.7303485870361;-43.8681678771973;INSTITUICAO
3663;5300108;Faculdade Evangélica;FE;Brasília;Centro Oeste;Distrito Federal;DF;Faculdade;Privada;Privada;Sgas Quadra 910, Conjunto E;S/N;;Asa Sul;70390100;(61)3704-8700;dalmaarruda@gmail.com;www.fe.edu.br;-15.7938241958618;-47.9109153747559;INSTITUICAO
3669;2926608;Faculdade Dom Luis De Orleans E Bragança;FARRP;Ribeira Do Pombal;Nordeste;Bahia;BA;Faculdade;Privada;Privada;Br-110- Km 07 Ribeira Do Pombal;S/N;;Pombalzinho;48400000;(75)3276-1731,(71)9141-9614;valmir@dompedrosegundo.edu.br,ckto@terra.com.br;www.farrp.edu.br;-10.8145112991333;-38.530216217041;INSTITUICAO
3675;1200401;Sinal - Faculdade De Teologia E Filosofia;SINAL;Rio Branco;Norte;Acre;AC;Faculdade;Privada;Privada;Avenida Ceará;3367;;Abrahão Alab;69907000;(68)3221-6781;sinalfaculdade@yahoo.com.br,assisprof@yahoo.com.br,sarah_cs77@yahoo.com.br;www.sinalacre.edu.br;-10.0194215774536;-67.7826309204102;INSTITUICAO
3680;2304400;Faculdade Padre Dourado Fortaleza;FACPED Fortaleza;Fortaleza;Nordeste;Ceará;CE;Faculdade;Privada;Privada;Avenida Heráclito Graça;400;;Centro;60140060;(85)3535-1555;ftdr@ftdr.com.br;www.ftdr.com.br;-3.73472237586975;-38.5213394165039;INSTITUICAO
3682;3302205;Instituto Superior De Educação Do Município De Itaperuna;ISEMI;Itaperuna;Sudeste;Rio De Janeiro;RJ;Faculdade;Pública;Municipal;Rua Luis Carlos Ferreira Tirado;148;;Cidade Nova;28300000;(22)3824-6519;funita@funita.edu.br;www.funita.edu.br;-21.1959476470947;-41.9058036804199;INSTITUICAO
3684;4105706;Fundação De Ensino Superior De Clevelândia;FESC;Clevelândia;Sul;Paraná;PR;Faculdade;Privada;Privada;Rua Coronel Manoel Ferreira Bello;S/N;;Centro;85530000;(46)3252-3399;fesc@wln.com.br;www.fescpr.edu.br;-26.4061470031738;-52.3586044311523;INSTITUICAO
